timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1743227230328,2574,Ashoka website tesing,200,OK,Thread Group 1-2,text,true,,146477,236,14,14,https://www.ashokacollege.in/,530,0,265
1743227230328,530,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-2,text,true,,294,118,14,14,http://www.ashokacollege.in/,530,0,265
1743227230859,2043,Ashoka website tesing-1,200,OK,Thread Group 1-2,text,true,,146183,118,14,14,https://www.ashokacollege.in/,1487,0,914
1743227230526,2526,Ashoka website tesing,200,OK,Thread Group 1-3,text,true,,146469,236,15,15,https://www.ashokacollege.in/,527,0,263
1743227230526,527,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-3,text,true,,294,118,15,15,http://www.ashokacollege.in/,527,0,263
1743227231054,1998,Ashoka website tesing-1,200,OK,Thread Group 1-3,text,true,,146175,118,15,15,https://www.ashokacollege.in/,1471,0,874
1743227231727,2937,Ashoka website tesing,200,OK,Thread Group 1-9,text,true,,146469,236,23,23,https://www.ashokacollege.in/,585,0,288
1743227231727,585,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-9,text,true,,294,118,23,23,http://www.ashokacollege.in/,585,0,288
1743227232312,2352,Ashoka website tesing-1,200,OK,Thread Group 1-9,text,true,,146175,118,23,23,https://www.ashokacollege.in/,1663,0,862
1743227230128,4879,Ashoka website tesing,200,OK,Thread Group 1-1,text,true,,146469,236,25,25,https://www.ashokacollege.in/,520,0,260
1743227230128,520,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-1,text,true,,294,118,25,25,http://www.ashokacollege.in/,520,0,260
1743227230649,4358,Ashoka website tesing-1,200,OK,Thread Group 1-1,text,true,,146175,118,25,25,https://www.ashokacollege.in/,1382,0,818
1743227232904,2440,HTTP Request,200,OK,Thread Group 1-2,text,true,,116689,248,27,27,https://www.ashokacollege.in/mca-2/,386,0,0
1743227232904,386,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,300,124,27,27,http://www.ashokacollege.in/mca-2/,386,0,0
1743227233290,2054,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,116389,124,27,27,https://www.ashokacollege.in/mca-2/,345,0,0
1743227230727,4961,Ashoka website tesing,200,OK,Thread Group 1-4,text,true,,146477,236,28,28,https://www.ashokacollege.in/,513,0,255
1743227230727,513,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-4,text,true,,294,118,28,28,http://www.ashokacollege.in/,513,0,255
1743227231242,4446,Ashoka website tesing-1,200,OK,Thread Group 1-4,text,true,,146183,118,28,28,https://www.ashokacollege.in/,1439,0,896
1743227233052,3209,HTTP Request,200,OK,Thread Group 1-3,text,true,,116689,248,31,31,https://www.ashokacollege.in/mca-2/,265,0,0
1743227233052,265,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,300,124,31,31,http://www.ashokacollege.in/mca-2/,265,0,0
1743227233317,2944,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,116389,124,31,31,https://www.ashokacollege.in/mca-2/,1854,0,0
1743227231326,5041,Ashoka website tesing,200,OK,Thread Group 1-7,text,true,,146477,236,32,32,https://www.ashokacollege.in/,596,0,330
1743227231326,596,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-7,text,true,,294,118,32,32,http://www.ashokacollege.in/,596,0,330
1743227231923,4444,Ashoka website tesing-1,200,OK,Thread Group 1-7,text,true,,146183,118,32,32,https://www.ashokacollege.in/,1386,0,875
1743227235345,1027,HTTP Request,200,OK,Thread Group 1-2,text,true,,116689,248,32,32,https://www.ashokacollege.in/mca-2/,366,0,0
1743227235345,366,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,300,124,32,32,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,366,0,0
1743227235711,661,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,116389,124,32,32,https://www.ashokacollege.in/mca-2/,330,0,0
1743227230926,5603,Ashoka website tesing,200,OK,Thread Group 1-5,text,true,,146469,236,33,33,https://www.ashokacollege.in/,539,0,269
1743227230926,539,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-5,text,true,,294,118,33,33,http://www.ashokacollege.in/,539,0,269
1743227231465,5064,Ashoka website tesing-1,200,OK,Thread Group 1-5,text,true,,146175,118,33,33,https://www.ashokacollege.in/,1472,0,893
1743227235007,1763,HTTP Request,200,OK,Thread Group 1-1,text,true,,116689,248,34,34,https://www.ashokacollege.in/mca-2/,906,0,0
1743227235007,906,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,300,124,34,34,http://www.ashokacollege.in/mca-2/,906,0,0
1743227235913,857,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,116389,124,34,34,https://www.ashokacollege.in/mca-2/,331,0,0
1743227235689,1171,HTTP Request,200,OK,Thread Group 1-4,text,true,,116689,248,34,34,https://www.ashokacollege.in/mca-2/,339,0,0
1743227235689,339,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,300,124,34,34,http://www.ashokacollege.in/mca-2/,339,0,0
1743227236028,832,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,116389,124,34,34,https://www.ashokacollege.in/mca-2/,563,0,0
1743227234126,2759,Ashoka website tesing,200,OK,Thread Group 1-21,text,true,,146469,236,34,34,https://www.ashokacollege.in/,705,0,366
1743227234126,705,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-21,text,true,,294,118,34,34,http://www.ashokacollege.in/,705,0,366
1743227234831,2054,Ashoka website tesing-1,200,OK,Thread Group 1-21,text,true,,146175,118,34,34,https://www.ashokacollege.in/,1543,0,991
1743227236262,897,HTTP Request,200,OK,Thread Group 1-3,text,true,,116689,248,36,36,https://www.ashokacollege.in/mca-2/,361,0,0
1743227236262,361,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,300,124,36,36,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,361,0,0
1743227236623,536,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,116389,124,36,36,https://www.ashokacollege.in/mca-2/,263,0,0
1743227233126,4055,Ashoka website tesing,200,OK,Thread Group 1-16,text,true,,146477,236,36,36,https://www.ashokacollege.in/,681,0,340
1743227233126,681,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-16,text,true,,294,118,36,36,http://www.ashokacollege.in/,681,0,340
1743227233808,3373,Ashoka website tesing-1,200,OK,Thread Group 1-16,text,true,,146183,118,36,36,https://www.ashokacollege.in/,2005,0,1030
1743227236373,812,Ashoka website tesing,200,OK,Thread Group 1-2,text,true,,146477,236,36,36,https://www.ashokacollege.in/,274,0,0
1743227236373,274,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-2,text,true,,294,118,36,36,http://www.ashokacollege.in/,274,0,0
1743227236647,538,Ashoka website tesing-1,200,OK,Thread Group 1-2,text,true,,146183,118,36,36,https://www.ashokacollege.in/,263,0,0
1743227236530,821,HTTP Request,200,OK,Thread Group 1-5,text,true,,116689,248,37,37,https://www.ashokacollege.in/mca-2/,285,0,0
1743227236530,285,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,text,true,,300,124,37,37,http://www.ashokacollege.in/mca-2/,285,0,0
1743227236815,536,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,116389,124,37,37,https://www.ashokacollege.in/mca-2/,261,0,0
1743227233325,4057,Ashoka website tesing,200,OK,Thread Group 1-17,text,true,,146469,236,37,37,https://www.ashokacollege.in/,1677,0,1340
1743227233325,1677,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-17,text,true,,294,118,37,37,http://www.ashokacollege.in/,1677,0,1340
1743227235003,2379,Ashoka website tesing-1,200,OK,Thread Group 1-17,text,true,,146175,118,37,37,https://www.ashokacollege.in/,1858,0,1030
1743227236368,1071,HTTP Request,200,OK,Thread Group 1-7,text,true,,116689,248,37,37,https://www.ashokacollege.in/mca-2/,279,0,0
1743227236368,279,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,text,true,,300,124,37,37,http://www.ashokacollege.in/mca-2/,279,0,0
1743227236647,792,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,116389,124,37,37,https://www.ashokacollege.in/mca-2/,260,0,0
1743227236770,803,HTTP Request,200,OK,Thread Group 1-1,text,true,,116689,248,38,38,https://www.ashokacollege.in/mca-2/,260,0,0
1743227236770,260,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,300,124,38,38,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,260,0,0
1743227237030,543,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,116389,124,38,38,https://www.ashokacollege.in/mca-2/,266,0,0
1743227236862,792,HTTP Request,200,OK,Thread Group 1-4,text,true,,116689,248,38,38,https://www.ashokacollege.in/mca-2/,256,0,0
1743227236862,256,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,300,124,38,38,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,256,0,0
1743227237118,536,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,116389,124,38,38,https://www.ashokacollege.in/mca-2/,272,0,0
1743227234926,2744,Ashoka website tesing,200,OK,Thread Group 1-25,text,true,,146469,236,38,38,https://www.ashokacollege.in/,785,0,417
1743227234926,785,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-25,text,true,,294,118,38,38,http://www.ashokacollege.in/,785,0,417
1743227235712,1958,Ashoka website tesing-1,200,OK,Thread Group 1-25,text,true,,146175,118,38,38,https://www.ashokacollege.in/,1435,0,920
1743227231926,5744,Ashoka website tesing,200,OK,Thread Group 1-10,text,true,,146477,236,38,38,https://www.ashokacollege.in/,602,0,307
1743227231926,602,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-10,text,true,,294,118,38,38,http://www.ashokacollege.in/,602,0,307
1743227232528,5142,Ashoka website tesing-1,200,OK,Thread Group 1-10,text,true,,146183,118,38,38,https://www.ashokacollege.in/,2990,0,786
1743227236885,796,HTTP Request,200,OK,Thread Group 1-21,text,true,,116689,248,38,38,https://www.ashokacollege.in/mca-2/,274,0,0
1743227236885,274,HTTP Request-0,301,Moved Permanently,Thread Group 1-21,text,true,,300,124,38,38,http://www.ashokacollege.in/mca-2/,274,0,0
1743227237159,522,HTTP Request-1,200,OK,Thread Group 1-21,text,true,,116389,124,38,38,https://www.ashokacollege.in/mca-2/,254,0,0
1743227234727,3024,Ashoka website tesing,200,OK,Thread Group 1-24,text,true,,146469,236,39,39,https://www.ashokacollege.in/,792,0,442
1743227234727,792,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-24,text,true,,294,118,39,39,http://www.ashokacollege.in/,792,0,442
1743227235519,2232,Ashoka website tesing-1,200,OK,Thread Group 1-24,text,true,,146175,118,39,39,https://www.ashokacollege.in/,1673,0,1113
1743227234665,3246,HTTP Request,200,OK,Thread Group 1-9,text,true,,116689,248,39,39,https://www.ashokacollege.in/mca-2/,333,0,0
1743227234665,333,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,text,true,,300,124,39,39,http://www.ashokacollege.in/mca-2/,333,0,0
1743227234999,2912,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,116389,124,39,39,https://www.ashokacollege.in/mca-2/,347,0,0
1743227235325,2638,Ashoka website tesing,200,OK,Thread Group 1-27,text,true,,146469,236,40,40,https://www.ashokacollege.in/,703,0,361
1743227235325,703,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-27,text,true,,294,118,40,40,http://www.ashokacollege.in/,703,0,361
1743227236028,1935,Ashoka website tesing-1,200,OK,Thread Group 1-27,text,true,,146175,118,40,40,https://www.ashokacollege.in/,1398,0,872
1743227237186,798,HTTP Request,200,OK,Thread Group 1-2,text,true,,116689,248,40,40,https://www.ashokacollege.in/mca-2/,266,0,0
1743227237186,266,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,300,124,40,40,http://www.ashokacollege.in/mca-2/,266,0,0
1743227237452,532,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,116389,124,40,40,https://www.ashokacollege.in/mca-2/,262,0,0
1743227234525,3521,Ashoka website tesing,200,OK,Thread Group 1-23,text,true,,146477,236,40,40,https://www.ashokacollege.in/,1596,0,308
1743227234525,1596,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-23,text,true,,294,118,40,40,http://www.ashokacollege.in/,1596,0,308
1743227236122,1924,Ashoka website tesing-1,200,OK,Thread Group 1-23,text,true,,146183,118,40,40,https://www.ashokacollege.in/,1383,0,855
1743227232527,5524,Ashoka website tesing,200,OK,Thread Group 1-13,text,true,,146469,236,40,40,https://www.ashokacollege.in/,588,0,265
1743227232527,588,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-13,text,true,,294,118,40,40,http://www.ashokacollege.in/,588,0,265
1743227233116,4935,Ashoka website tesing-1,200,OK,Thread Group 1-13,text,true,,146175,118,40,40,https://www.ashokacollege.in/,1713,0,1040
1743227235524,2538,Ashoka website tesing,200,OK,Thread Group 1-28,text,true,,146469,236,40,40,https://www.ashokacollege.in/,622,0,290
1743227235524,622,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-28,text,true,,294,118,40,40,http://www.ashokacollege.in/,622,0,290
1743227236147,1915,Ashoka website tesing-1,200,OK,Thread Group 1-28,text,true,,146175,118,40,40,https://www.ashokacollege.in/,1357,0,830
1743227231127,6978,Ashoka website tesing,200,OK,Thread Group 1-6,text,true,,146477,236,40,40,https://www.ashokacollege.in/,637,0,323
1743227231127,637,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-6,text,true,,294,118,40,40,http://www.ashokacollege.in/,637,0,323
1743227231765,6340,Ashoka website tesing-1,200,OK,Thread Group 1-6,text,true,,146183,118,40,40,https://www.ashokacollege.in/,3237,0,926
1743227237351,802,HTTP Request,200,OK,Thread Group 1-5,text,true,,116689,248,41,41,https://www.ashokacollege.in/mca-2/,275,0,0
1743227237351,275,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,text,true,,300,124,41,41,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,275,0,0
1743227237626,527,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,116389,124,41,41,https://www.ashokacollege.in/mca-2/,262,0,0
1743227237383,784,HTTP Request,200,OK,Thread Group 1-17,text,true,,116689,248,41,41,https://www.ashokacollege.in/mca-2/,259,0,0
1743227237383,260,HTTP Request-0,301,Moved Permanently,Thread Group 1-17,text,true,,300,124,41,41,http://www.ashokacollege.in/mca-2/,259,0,0
1743227237643,524,HTTP Request-1,200,OK,Thread Group 1-17,text,true,,116389,124,41,41,https://www.ashokacollege.in/mca-2/,259,0,0
1743227237682,536,HTTP Request,200,OK,Thread Group 1-21,text,true,,116689,248,41,41,https://www.ashokacollege.in/mca-2/,270,0,0
1743227237682,270,HTTP Request-0,301,Moved Permanently,Thread Group 1-21,text,true,,300,124,41,41,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,270,0,0
1743227237952,266,HTTP Request-1,200,OK,Thread Group 1-21,text,true,,116389,124,41,41,https://www.ashokacollege.in/mca-2/,259,0,0
1743227237160,1050,Ashoka website tesing,200,OK,Thread Group 1-3,text,true,,146477,236,41,41,https://www.ashokacollege.in/,267,0,0
1743227237670,538,HTTP Request,200,OK,Thread Group 1-25,text,true,,116689,248,41,41,https://www.ashokacollege.in/mca-2/,274,0,0
1743227237160,267,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-3,text,true,,294,118,41,41,http://www.ashokacollege.in/,267,0,0
1743227237670,274,HTTP Request-0,301,Moved Permanently,Thread Group 1-25,text,true,,300,124,41,41,http://www.ashokacollege.in/mca-2/,274,0,0
1743227237427,783,Ashoka website tesing-1,200,OK,Thread Group 1-3,text,true,,146183,118,41,41,https://www.ashokacollege.in/,259,0,0
1743227237944,264,HTTP Request-1,200,OK,Thread Group 1-25,text,true,,116389,124,41,41,https://www.ashokacollege.in/mca-2/,257,0,0
1743227234325,3930,Ashoka website tesing,200,OK,Thread Group 1-22,text,true,,146469,236,41,41,https://www.ashokacollege.in/,679,0,339
1743227234325,679,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-22,text,true,,294,118,41,41,http://www.ashokacollege.in/,679,0,339
1743227235005,3250,Ashoka website tesing-1,200,OK,Thread Group 1-22,text,true,,146175,118,41,41,https://www.ashokacollege.in/,2446,0,1901
1743227237574,811,Ashoka website tesing,200,OK,Thread Group 1-1,text,true,,146477,236,42,42,https://www.ashokacollege.in/,268,0,0
1743227237574,268,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-1,text,true,,294,118,42,42,http://www.ashokacollege.in/,268,0,0
1743227237842,543,Ashoka website tesing-1,200,OK,Thread Group 1-1,text,true,,146183,118,42,42,https://www.ashokacollege.in/,268,0,0
1743227237911,525,HTTP Request,200,OK,Thread Group 1-9,text,true,,116689,248,42,42,https://www.ashokacollege.in/mca-2/,257,0,0
1743227237911,257,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,text,true,,300,124,42,42,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,257,0,0
1743227238168,268,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,116389,124,42,42,https://www.ashokacollege.in/mca-2/,260,0,0
1743227237655,798,Ashoka website tesing,200,OK,Thread Group 1-4,text,true,,146477,236,42,42,https://www.ashokacollege.in/,265,0,0
1743227237655,265,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-4,text,true,,294,118,42,42,http://www.ashokacollege.in/,265,0,0
1743227237920,533,Ashoka website tesing-1,200,OK,Thread Group 1-4,text,true,,146183,118,42,42,https://www.ashokacollege.in/,262,0,0
1743227237440,1065,HTTP Request,200,OK,Thread Group 1-7,text,true,,116689,248,42,42,https://www.ashokacollege.in/mca-2/,271,0,0
1743227237440,271,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,text,true,,300,124,42,42,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,271,0,0
1743227237711,794,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,116389,124,42,42,https://www.ashokacollege.in/mca-2/,267,0,0
1743227235125,3417,Ashoka website tesing,200,OK,Thread Group 1-26,text,true,,146477,236,43,43,https://www.ashokacollege.in/,1579,0,1290
1743227235125,1579,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-26,text,true,,294,118,43,43,http://www.ashokacollege.in/,1579,0,1290
1743227236704,1838,Ashoka website tesing-1,200,OK,Thread Group 1-26,text,true,,146183,118,43,43,https://www.ashokacollege.in/,1313,0,806
1743227235926,2642,Ashoka website tesing,200,OK,Thread Group 1-30,text,true,,146469,236,43,43,https://www.ashokacollege.in/,696,0,293
1743227235926,696,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-30,text,true,,294,118,43,43,http://www.ashokacollege.in/,696,0,293
1743227236623,1945,Ashoka website tesing-1,200,OK,Thread Group 1-30,text,true,,146175,118,43,43,https://www.ashokacollege.in/,1377,0,841
1743227237752,817,HTTP Request,200,OK,Thread Group 1-24,text,true,,116689,248,43,43,https://www.ashokacollege.in/mca-2/,257,0,0
1743227237752,257,HTTP Request-0,301,Moved Permanently,Thread Group 1-24,text,true,,300,124,43,43,http://www.ashokacollege.in/mca-2/,257,0,0
1743227238010,559,HTTP Request-1,200,OK,Thread Group 1-24,text,true,,116389,124,43,43,https://www.ashokacollege.in/mca-2/,272,0,0
1743227235725,2861,Ashoka website tesing,200,OK,Thread Group 1-29,text,true,,146469,236,43,43,https://www.ashokacollege.in/,898,0,382
1743227235725,898,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-29,text,true,,294,118,43,43,http://www.ashokacollege.in/,898,0,382
1743227236624,1962,Ashoka website tesing-1,200,OK,Thread Group 1-29,text,true,,146175,118,43,43,https://www.ashokacollege.in/,1399,0,855
1743227236126,2507,Ashoka website tesing,200,OK,Thread Group 1-31,text,true,,146469,236,43,43,https://www.ashokacollege.in/,536,0,270
1743227236126,536,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-31,text,true,,294,118,43,43,http://www.ashokacollege.in/,536,0,270
1743227236662,1971,Ashoka website tesing-1,200,OK,Thread Group 1-31,text,true,,146175,118,43,43,https://www.ashokacollege.in/,1385,0,846
1743227237964,809,HTTP Request,200,OK,Thread Group 1-27,text,true,,116689,248,44,44,https://www.ashokacollege.in/mca-2/,258,0,0
1743227237964,258,HTTP Request-0,301,Moved Permanently,Thread Group 1-27,text,true,,300,124,44,44,http://www.ashokacollege.in/mca-2/,258,0,0
1743227238222,551,HTTP Request-1,200,OK,Thread Group 1-27,text,true,,116389,124,44,44,https://www.ashokacollege.in/mca-2/,260,0,0
1743227238224,614,HTTP Request,200,OK,Thread Group 1-25,text,true,,116689,248,44,44,https://www.ashokacollege.in/mca-2/,272,0,0
1743227238224,272,HTTP Request-0,301,Moved Permanently,Thread Group 1-25,text,true,,300,124,44,44,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,272,0,0
1743227238496,342,HTTP Request-1,200,OK,Thread Group 1-25,text,true,,116389,124,44,44,https://www.ashokacollege.in/mca-2/,314,0,0
1743227237984,889,HTTP Request,200,OK,Thread Group 1-2,text,true,,116689,248,44,44,https://www.ashokacollege.in/mca-2/,266,0,0
1743227237984,266,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,300,124,44,44,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,266,0,0
1743227238250,623,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,116389,124,44,44,https://www.ashokacollege.in/mca-2/,261,0,0
1743227236325,2590,Ashoka website tesing,200,OK,Thread Group 1-32,text,true,,146469,236,44,44,https://www.ashokacollege.in/,534,0,265
1743227236325,534,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-32,text,true,,294,118,44,44,http://www.ashokacollege.in/,534,0,265
1743227236860,2055,Ashoka website tesing-1,200,OK,Thread Group 1-32,text,true,,146175,118,44,44,https://www.ashokacollege.in/,1382,0,847
1743227238046,891,HTTP Request,200,OK,Thread Group 1-23,text,true,,116689,248,45,45,https://www.ashokacollege.in/mca-2/,262,0,0
1743227238046,262,HTTP Request-0,301,Moved Permanently,Thread Group 1-23,text,true,,300,124,45,45,http://www.ashokacollege.in/mca-2/,262,0,0
1743227238308,629,HTTP Request-1,200,OK,Thread Group 1-23,text,true,,116389,124,45,45,https://www.ashokacollege.in/mca-2/,279,0,0
1743227238062,887,HTTP Request,200,OK,Thread Group 1-28,text,true,,116689,248,45,45,https://www.ashokacollege.in/mca-2/,289,0,0
1743227238062,289,HTTP Request-0,301,Moved Permanently,Thread Group 1-28,text,true,,300,124,45,45,http://www.ashokacollege.in/mca-2/,289,0,0
1743227238351,598,HTTP Request-1,200,OK,Thread Group 1-28,text,true,,116389,124,45,45,https://www.ashokacollege.in/mca-2/,293,0,0
1743227236526,2446,Ashoka website tesing,200,OK,Thread Group 1-33,text,true,,146469,236,45,45,https://www.ashokacollege.in/,570,0,288
1743227236526,570,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-33,text,true,,294,118,45,45,http://www.ashokacollege.in/,570,0,288
1743227237096,1876,Ashoka website tesing-1,200,OK,Thread Group 1-33,text,true,,146175,118,45,45,https://www.ashokacollege.in/,1313,0,802
1743227238168,831,HTTP Request,200,OK,Thread Group 1-17,text,true,,116689,248,45,45,https://www.ashokacollege.in/mca-2/,259,0,0
1743227238168,259,HTTP Request-0,301,Moved Permanently,Thread Group 1-17,text,true,,300,124,45,45,http://www.ashokacollege.in/mca-2/#1684234352086-85c1ccb2-6652,259,0,0
1743227238427,572,HTTP Request-1,200,OK,Thread Group 1-17,text,true,,116389,124,45,45,https://www.ashokacollege.in/mca-2/,287,0,0
1743227231526,7526,Ashoka website tesing,200,OK,Thread Group 1-8,text,true,,146477,236,45,45,https://www.ashokacollege.in/,609,0,285
1743227231526,609,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-8,text,true,,294,118,45,45,http://www.ashokacollege.in/,609,0,285
1743227232135,6917,Ashoka website tesing-1,200,OK,Thread Group 1-8,text,true,,146183,118,45,45,https://www.ashokacollege.in/,4513,0,881
1743227238154,929,Ashoka website tesing,200,OK,Thread Group 1-5,text,true,,146477,236,45,45,https://www.ashokacollege.in/,273,0,0
1743227238154,273,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-5,text,true,,294,118,45,45,http://www.ashokacollege.in/,273,0,0
1743227238427,656,Ashoka website tesing-1,200,OK,Thread Group 1-5,text,true,,146183,118,45,45,https://www.ashokacollege.in/,317,0,0
1743227233927,5156,Ashoka website tesing,200,OK,Thread Group 1-20,text,true,,146477,236,45,45,https://www.ashokacollege.in/,739,0,393
1743227233927,739,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-20,text,true,,294,118,45,45,http://www.ashokacollege.in/,739,0,393
1743227234667,4416,Ashoka website tesing-1,200,OK,Thread Group 1-20,text,true,,146183,118,45,45,https://www.ashokacollege.in/,2475,0,1940
1743227232926,6183,Ashoka website tesing,200,OK,Thread Group 1-15,text,true,,146477,236,45,45,https://www.ashokacollege.in/,1734,0,367
1743227232926,1734,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-15,text,true,,294,118,45,45,http://www.ashokacollege.in/,1734,0,367
1743227234661,4448,Ashoka website tesing-1,200,OK,Thread Group 1-15,text,true,,146183,118,45,45,https://www.ashokacollege.in/,2488,0,1947
1743227238224,893,Ashoka website tesing,200,OK,Thread Group 1-21,text,true,,146477,236,45,45,https://www.ashokacollege.in/,271,0,0
1743227238224,271,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-21,text,true,,294,118,45,45,http://www.ashokacollege.in/,271,0,0
1743227238495,622,Ashoka website tesing-1,200,OK,Thread Group 1-21,text,true,,146183,118,45,45,https://www.ashokacollege.in/,279,0,0
1743227238224,910,HTTP Request,200,OK,Thread Group 1-3,text,true,,116689,248,46,46,https://www.ashokacollege.in/mca-2/,272,0,0
1743227238224,272,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,300,124,46,46,http://www.ashokacollege.in/mca-2/,272,0,0
1743227238496,638,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,116389,124,46,46,https://www.ashokacollege.in/mca-2/,343,0,0
1743227237181,1958,HTTP Request,200,OK,Thread Group 1-16,text,true,,116689,248,46,46,https://www.ashokacollege.in/mca-2/,274,0,0
1743227237181,274,HTTP Request-0,301,Moved Permanently,Thread Group 1-16,text,true,,300,124,46,46,http://www.ashokacollege.in/mca-2/,274,0,0
1743227237456,1683,HTTP Request-1,200,OK,Thread Group 1-16,text,true,,116389,124,46,46,https://www.ashokacollege.in/mca-2/,520,0,0
1743227238256,905,HTTP Request,200,OK,Thread Group 1-22,text,true,,116689,248,46,46,https://www.ashokacollege.in/mca-2/,261,0,0
1743227238256,261,HTTP Request-0,301,Moved Permanently,Thread Group 1-22,text,true,,300,124,46,46,http://www.ashokacollege.in/mca-2/,261,0,0
1743227238517,644,HTTP Request-1,200,OK,Thread Group 1-22,text,true,,116389,124,46,46,https://www.ashokacollege.in/mca-2/,362,0,0
1743227232725,6461,Ashoka website tesing,200,OK,Thread Group 1-14,text,true,,146477,236,46,46,https://www.ashokacollege.in/,1597,0,284
1743227232725,1597,Ashoka website tesing-0,301,Moved Permanently,Thread Group 1-14,text,true,,294,118,46,46,http://www.ashokacollege.in/,1597,0,284
1743227234322,4864,Ashoka website tesing-1,200,OK,Thread Group 1-14,text,true,,146183,118,46,46,https://www.ashokacollege.in/,2865,0,2327
